models=Random WayPoint	locationinitializer=random initializer	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	maxpausetime=10	minspeed=5	maps=squarereflect	height=500	width=500	maxspeed=10	rangealgorithms=NullPowerAlgorithm	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=10	maxsimulationtime=1000
Time	Node	PositionX	PositionY	Speed	Direction Angle	Range
621	0	84	80	6.59	6.09	0
621	1	240	237	6.29	6.17	0
621	2	125	190	9.17	4.23	0
621	3	143	147	8.51	4.98	0
621	4	276	483	5.86	1.72	0
621	5	147	314	6.92	5.55	0
621	6	453	70	5.05	1.49	0
621	7	412	172	5.31	0.41	0
621	8	254	79	6.72	1.39	0
621	9	283	156	7.23	3.7	0
622	0	90	79	6.59	6.09	0
622	1	246	236	6.29	6.17	0
622	2	120	182	9.17	4.23	0
622	3	145	138	8.51	4.98	0
622	4	276	483	5.86	1.72	0
622	5	152	310	6.92	5.55	0
622	6	454	75	5.05	1.49	0
622	7	417	174	5.31	0.41	0
622	8	255	86	6.72	1.39	0
622	9	277	152	7.23	3.7	0
623	0	97	78	6.59	6.09	0
623	1	252	235	6.29	6.17	0
623	2	116	174	9.17	4.23	0
623	3	147	130	8.51	4.98	0
623	4	276	483	5.86	1.72	0
623	5	157	305	6.92	5.55	0
623	6	454	80	5.05	1.49	0
623	7	422	176	5.31	0.41	0
623	8	257	92	6.72	1.39	0
623	9	270	149	7.23	3.7	0
624	0	103	76	6.59	6.09	0
624	1	259	235	6.29	6.17	0
624	2	112	166	9.17	4.23	0
624	3	150	122	8.51	4.98	0
624	4	280	476	8.41	5.29	0
624	5	162	301	6.92	5.55	0
624	6	454	85	5.05	1.49	0
624	7	427	178	5.31	0.41	0
624	8	258	99	6.72	1.39	0
624	9	264	145	7.23	3.7	0
625	0	110	75	6.59	6.09	0
625	1	265	234	6.29	6.17	0
625	2	112	166	9.17	4.23	0
625	3	152	114	8.51	4.98	0
625	4	285	469	8.41	5.29	0
625	5	167	296	6.92	5.55	0
625	6	455	90	5.05	1.49	0
625	7	432	180	5.31	0.41	0
625	8	259	105	6.72	1.39	0
625	9	258	141	7.23	3.7	0
626	0	116	74	6.59	6.09	0
626	1	271	233	6.29	6.17	0
626	2	112	166	9.17	4.23	0
626	3	154	106	8.51	4.98	0
626	4	290	462	8.41	5.29	0
626	5	173	291	6.92	5.55	0
626	6	455	95	5.05	1.49	0
626	7	436	182	5.31	0.41	0
626	8	260	112	6.72	1.39	0
626	9	252	137	7.23	3.7	0
627	0	123	73	6.59	6.09	0
627	1	277	232	6.29	6.17	0
627	2	112	166	9.17	4.23	0
627	3	156	97	8.51	4.98	0
627	4	294	455	8.41	5.29	0
627	5	178	287	6.92	5.55	0
627	6	456	101	5.05	1.49	0
627	7	441	185	5.31	0.41	0
627	8	262	119	6.72	1.39	0
627	9	246	133	7.23	3.7	0
628	0	129	71	6.59	6.09	0
628	1	284	232	6.29	6.17	0
628	2	112	166	9.17	4.23	0
628	3	159	89	8.51	4.98	0
628	4	299	448	8.41	5.29	0
628	5	183	282	6.92	5.55	0
628	6	456	106	5.05	1.49	0
628	7	446	187	5.31	0.41	0
628	8	263	125	6.72	1.39	0
628	9	240	129	7.23	3.7	0
629	0	136	70	6.59	6.09	0
629	1	290	231	6.29	6.17	0
629	2	116	174	9.75	1.11	0
629	3	161	81	8.51	4.98	0
629	4	303	441	8.41	5.29	0
629	5	188	277	6.92	5.55	0
629	6	456	111	5.05	1.49	0
629	7	451	189	5.31	0.41	0
629	8	264	132	6.72	1.39	0
629	9	234	126	7.23	3.7	0
630	0	142	69	6.59	6.09	0
630	1	296	230	6.29	6.17	0
630	2	120	183	9.75	1.11	0
630	3	163	73	8.51	4.98	0
630	4	308	434	8.41	5.29	0
630	5	193	273	6.92	5.55	0
630	6	457	116	5.05	1.49	0
630	7	456	191	5.31	0.41	0
630	8	265	138	6.72	1.39	0
630	9	227	122	7.23	3.7	0
631	0	149	68	6.59	6.09	0
631	1	302	229	6.29	6.17	0
631	2	125	192	9.75	1.11	0
631	3	166	65	8.51	4.98	0
631	4	313	427	8.41	5.29	0
631	5	196	270	6.92	5.55	0
631	6	457	121	5.05	1.49	0
631	7	461	193	5.31	0.41	0
631	8	266	145	6.72	1.39	0
631	9	221	118	7.23	3.7	0
632	0	155	66	6.59	6.09	0
632	1	309	229	6.29	6.17	0
632	2	129	201	9.75	1.11	0
632	3	168	56	8.51	4.98	0
632	4	317	420	8.41	5.29	0
632	5	196	270	6.92	5.55	0
632	6	458	126	5.05	1.49	0
632	7	466	195	5.31	0.41	0
632	8	268	152	6.72	1.39	0
632	9	215	114	7.23	3.7	0
633	0	162	65	6.59	6.09	0
633	1	315	228	6.29	6.17	0
633	2	133	209	9.75	1.11	0
633	3	170	48	8.51	4.98	0
633	4	322	413	8.41	5.29	0
633	5	196	270	6.92	5.55	0
633	6	458	131	5.05	1.49	0
633	7	470	197	5.31	0.41	0
633	8	269	158	6.72	1.39	0
633	9	209	110	7.23	3.7	0
634	0	168	64	6.59	6.09	0
634	1	321	227	6.29	6.17	0
634	2	138	218	9.75	1.11	0
634	3	172	40	8.51	4.98	0
634	4	326	406	8.41	5.29	0
634	5	196	270	6.92	5.55	0
634	6	458	136	5.05	1.49	0
634	7	475	200	5.31	0.41	0
634	8	270	165	6.72	1.39	0
634	9	203	107	7.23	3.7	0
635	0	175	63	6.59	6.09	0
635	1	327	227	6.29	6.17	0
635	2	142	227	9.75	1.11	0
635	3	175	32	8.51	4.98	0
635	4	331	399	8.41	5.29	0
635	5	196	270	6.92	5.55	0
635	6	459	141	5.05	1.49	0
635	7	480	202	5.31	0.41	0
635	8	271	172	6.72	1.39	0
635	9	197	103	7.23	3.7	0
636	0	181	62	6.59	6.09	0
636	1	331	226	6.29	6.17	0
636	2	146	236	9.75	1.11	0
636	3	177	24	8.51	4.98	0
636	4	335	392	8.41	5.29	0
636	5	196	270	6.92	5.55	0
636	6	459	146	5.05	1.49	0
636	7	485	204	5.31	0.41	0
636	8	273	178	6.72	1.39	0
636	9	195	102	7.23	3.7	0
637	0	188	60	6.59	6.09	0
637	1	331	226	6.29	6.17	0
637	2	151	244	9.75	1.11	0
637	3	179	15	8.51	4.98	0
637	4	340	385	8.41	5.29	0
637	5	196	270	6.92	5.55	0
637	6	460	151	5.05	1.49	0
637	7	485	204	5.31	0.41	0
637	8	274	185	6.72	1.39	0
637	9	195	102	7.23	3.7	0
638	0	194	59	6.59	6.09	0
638	1	331	226	6.29	6.17	0
638	2	155	253	9.75	1.11	0
638	3	180	12	8.51	4.98	0
638	4	345	378	8.41	5.29	0
638	5	196	270	6.92	5.55	0
638	6	460	156	5.05	1.49	0
638	7	485	204	5.31	0.41	0
638	8	275	191	6.72	1.39	0
638	9	195	102	7.23	3.7	0
639	0	200	58	6.59	6.09	0
639	1	331	226	6.29	6.17	0
639	2	159	262	9.75	1.11	0
639	3	180	12	8.51	4.98	0
639	4	349	371	8.41	5.29	0
639	5	196	270	6.92	5.55	0
639	6	460	161	5.05	1.49	0
639	7	485	204	5.31	0.41	0
639	8	276	198	6.72	1.39	0
639	9	195	102	7.23	3.7	0
640	0	207	57	6.59	6.09	0
640	1	331	226	6.29	6.17	0
640	2	164	271	9.75	1.11	0
640	3	180	12	8.51	4.98	0
640	4	354	364	8.41	5.29	0
640	5	196	270	6.92	5.55	0
640	6	461	166	5.05	1.49	0
640	7	485	204	5.31	0.41	0
640	8	278	205	6.72	1.39	0
640	9	195	102	7.23	3.7	0
641	0	213	55	6.59	6.09	0
641	1	325	231	8.01	2.41	0
641	2	168	279	9.75	1.11	0
641	3	180	12	8.51	4.98	0
641	4	358	357	8.41	5.29	0
641	5	188	273	8.35	2.82	0
641	6	461	171	5.05	1.49	0
641	7	485	204	5.31	0.41	0
641	8	279	211	6.72	1.39	0
641	9	195	102	7.23	3.7	0
642	0	220	54	6.59	6.09	0
642	1	319	237	8.01	2.41	0
642	2	172	288	9.75	1.11	0
642	3	184	18	7.38	1.04	0
642	4	363	349	8.41	5.29	0
642	5	180	275	8.35	2.82	0
642	6	462	176	5.05	1.49	0
642	7	485	204	5.31	0.41	0
642	8	280	218	6.72	1.39	0
642	9	193	108	6.92	1.95	0
643	0	226	53	6.59	6.09	0
643	1	313	242	8.01	2.41	0
643	2	177	297	9.75	1.11	0
643	3	188	24	7.38	1.04	0
643	4	368	342	8.41	5.29	0
643	5	172	278	8.35	2.82	0
643	6	462	181	5.05	1.49	0
643	7	485	204	5.31	0.41	0
643	8	281	224	6.72	1.39	0
643	9	190	115	6.92	1.95	0
644	0	233	52	6.59	6.09	0
644	1	307	248	8.01	2.41	0
644	2	181	305	9.75	1.11	0
644	3	191	31	7.38	1.04	0
644	4	372	335	8.41	5.29	0
644	5	164	281	8.35	2.82	0
644	6	462	186	5.05	1.49	0
644	7	486	212	8.3	1.5	0
644	8	283	231	6.72	1.39	0
644	9	188	121	6.92	1.95	0
645	0	239	50	6.59	6.09	0
645	1	301	253	8.01	2.41	0
645	2	185	314	9.75	1.11	0
645	3	195	37	7.38	1.04	0
645	4	377	328	8.41	5.29	0
645	5	156	283	8.35	2.82	0
645	6	463	191	5.05	1.49	0
645	7	486	220	8.3	1.5	0
645	8	284	238	6.72	1.39	0
645	9	185	128	6.92	1.95	0
646	0	246	49	6.59	6.09	0
646	1	295	258	8.01	2.41	0
646	2	190	323	9.75	1.11	0
646	3	199	43	7.38	1.04	0
646	4	381	321	8.41	5.29	0
646	5	149	286	8.35	2.82	0
646	6	463	196	5.05	1.49	0
646	7	487	229	8.3	1.5	0
646	8	285	244	6.72	1.39	0
646	9	183	134	6.92	1.95	0
647	0	252	48	6.59	6.09	0
647	1	289	264	8.01	2.41	0
647	2	194	332	9.75	1.11	0
647	3	203	50	7.38	1.04	0
647	4	386	314	8.41	5.29	0
647	5	141	289	8.35	2.82	0
647	6	464	201	5.05	1.49	0
647	7	487	237	8.3	1.5	0
647	8	286	251	6.72	1.39	0
647	9	180	141	6.92	1.95	0
648	0	259	47	6.59	6.09	0
648	1	283	269	8.01	2.41	0
648	2	198	340	9.75	1.11	0
648	3	206	56	7.38	1.04	0
648	4	391	307	8.41	5.29	0
648	5	133	291	8.35	2.82	0
648	6	464	206	5.05	1.49	0
648	7	488	245	8.3	1.5	0
648	8	287	257	6.72	1.39	0
648	9	178	147	6.92	1.95	0
649	0	265	45	6.59	6.09	0
649	1	277	274	8.01	2.41	0
649	2	203	349	9.75	1.11	0
649	3	210	62	7.38	1.04	0
649	4	395	300	8.41	5.29	0
649	5	125	294	8.35	2.82	0
649	6	464	211	5.05	1.49	0
649	7	489	254	8.3	1.5	0
649	8	289	264	6.72	1.39	0
649	9	175	153	6.92	1.95	0
650	0	272	44	6.59	6.09	0
650	1	271	280	8.01	2.41	0
650	2	207	358	9.75	1.11	0
650	3	214	69	7.38	1.04	0
650	4	400	293	8.41	5.29	0
650	5	117	296	8.35	2.82	0
650	6	465	216	5.05	1.49	0
650	7	489	262	8.3	1.5	0
650	8	290	271	6.72	1.39	0
650	9	173	160	6.92	1.95	0
651	0	278	43	6.59	6.09	0
651	1	265	285	8.01	2.41	0
651	2	211	367	9.75	1.11	0
651	3	218	75	7.38	1.04	0
651	4	404	286	8.41	5.29	0
651	5	109	299	8.35	2.82	0
651	6	465	221	5.05	1.49	0
651	7	490	270	8.3	1.5	0
651	8	291	277	6.72	1.39	0
651	9	170	166	6.92	1.95	0
652	0	285	42	6.59	6.09	0
652	1	259	290	8.01	2.41	0
652	2	216	375	9.75	1.11	0
652	3	221	81	7.38	1.04	0
652	4	409	279	8.41	5.29	0
652	5	101	302	8.35	2.82	0
652	6	466	226	5.05	1.49	0
652	7	490	278	8.3	1.5	0
652	8	292	284	6.72	1.39	0
652	9	167	173	6.92	1.95	0
653	0	291	41	6.59	6.09	0
653	1	254	296	8.01	2.41	0
653	2	220	384	9.75	1.11	0
653	3	225	88	7.38	1.04	0
653	4	412	274	8.41	5.29	0
653	5	93	304	8.35	2.82	0
653	6	466	231	5.05	1.49	0
653	7	491	287	8.3	1.5	0
653	8	294	290	6.72	1.39	0
653	9	165	179	6.92	1.95	0
654	0	298	39	6.59	6.09	0
654	1	248	301	8.01	2.41	0
654	2	221	385	9.75	1.11	0
654	3	229	94	7.38	1.04	0
654	4	406	270	7.28	3.65	0
654	5	88	306	8.35	2.82	0
654	6	466	236	5.05	1.49	0
654	7	492	295	8.3	1.5	0
654	8	295	297	6.72	1.39	0
654	9	162	186	6.92	1.95	0
655	0	304	38	6.59	6.09	0
655	1	242	306	8.01	2.41	0
655	2	221	378	7.1	4.78	0
655	3	233	100	7.38	1.04	0
655	4	400	267	7.28	3.65	0
655	5	88	306	8.35	2.82	0
655	6	467	242	5.05	1.49	0
655	7	492	303	8.3	1.5	0
655	8	296	304	6.72	1.39	0
655	9	160	192	6.92	1.95	0
656	0	310	37	6.59	6.09	0
656	1	236	312	8.01	2.41	0
656	2	222	371	7.1	4.78	0
656	3	237	107	7.38	1.04	0
656	4	393	263	7.28	3.65	0
656	5	88	306	8.35	2.82	0
656	6	467	247	5.05	1.49	0
656	7	493	311	8.3	1.5	0
656	8	297	310	6.72	1.39	0
656	9	157	199	6.92	1.95	0
657	0	317	36	6.59	6.09	0
657	1	230	317	8.01	2.41	0
657	2	222	364	7.1	4.78	0
657	3	240	113	7.38	1.04	0
657	4	387	260	7.28	3.65	0
657	5	88	306	8.35	2.82	0
657	6	468	252	5.05	1.49	0
657	7	493	320	8.3	1.5	0
657	8	299	317	6.72	1.39	0
657	9	155	205	6.92	1.95	0
658	0	323	34	6.59	6.09	0
658	1	224	322	8.01	2.41	0
658	2	223	357	7.1	4.78	0
658	3	244	120	7.38	1.04	0
658	4	380	256	7.28	3.65	0
658	5	88	306	8.35	2.82	0
658	6	468	257	5.05	1.49	0
658	7	494	328	8.3	1.5	0
658	8	300	323	6.72	1.39	0
658	9	152	211	6.92	1.95	0
659	0	330	33	6.59	6.09	0
659	1	218	328	8.01	2.41	0
659	2	223	350	7.1	4.78	0
659	3	248	126	7.38	1.04	0
659	4	374	253	7.28	3.65	0
659	5	88	306	8.35	2.82	0
659	6	469	262	5.05	1.49	0
659	7	495	336	8.3	1.5	0
659	8	301	330	6.72	1.39	0
659	9	150	218	6.92	1.95	0
660	0	336	32	6.59	6.09	0
660	1	212	333	8.01	2.41	0
660	2	224	343	7.1	4.78	0
660	3	252	132	7.38	1.04	0
660	4	368	249	7.28	3.65	0
660	5	88	306	8.35	2.82	0
660	6	469	267	5.05	1.49	0
660	7	495	345	8.3	1.5	0
660	8	302	337	6.72	1.39	0
660	9	147	224	6.92	1.95	0
661	0	343	31	6.59	6.09	0
661	1	206	338	8.01	2.41	0
661	2	224	336	7.1	4.78	0
661	3	255	139	7.38	1.04	0
661	4	361	245	7.28	3.65	0
661	5	88	306	8.35	2.82	0
661	6	469	272	5.05	1.49	0
661	7	496	353	8.3	1.5	0
661	8	304	343	6.72	1.39	0
661	9	145	231	6.92	1.95	0
662	0	349	29	6.59	6.09	0
662	1	200	344	8.01	2.41	0
662	2	225	329	7.1	4.78	0
662	3	259	145	7.38	1.04	0
662	4	355	242	7.28	3.65	0
662	5	88	306	8.35	2.82	0
662	6	470	277	5.05	1.49	0
662	7	496	361	8.3	1.5	0
662	8	305	350	6.72	1.39	0
662	9	142	237	6.92	1.95	0
663	0	356	28	6.59	6.09	0
663	1	194	349	8.01	2.41	0
663	2	225	322	7.1	4.78	0
663	3	263	151	7.38	1.04	0
663	4	349	238	7.28	3.65	0
663	5	97	303	9.21	5.94	0
663	6	470	282	5.05	1.49	0
663	7	497	369	8.3	1.5	0
663	8	305	351	6.72	1.39	0
663	9	139	244	6.92	1.95	0
664	0	362	27	6.59	6.09	0
664	1	188	354	8.01	2.41	0
664	2	226	315	7.1	4.78	0
664	3	267	158	7.38	1.04	0
664	4	342	235	7.28	3.65	0
664	5	105	300	9.21	5.94	0
664	6	471	287	5.05	1.49	0
664	7	497	378	8.3	1.5	0
664	8	305	351	6.72	1.39	0
664	9	137	250	6.92	1.95	0
665	0	369	26	6.59	6.09	0
665	1	182	360	8.01	2.41	0
665	2	226	308	7.1	4.78	0
665	3	270	164	7.38	1.04	0
665	4	336	231	7.28	3.65	0
665	5	114	297	9.21	5.94	0
665	6	471	292	5.05	1.49	0
665	7	498	386	8.3	1.5	0
665	8	305	351	6.72	1.39	0
665	9	134	256	6.92	1.95	0
666	0	375	25	6.59	6.09	0
666	1	176	365	8.01	2.41	0
666	2	227	300	7.1	4.78	0
666	3	274	170	7.38	1.04	0
666	4	329	228	7.28	3.65	0
666	5	123	293	9.21	5.94	0
666	6	471	297	5.05	1.49	0
666	7	499	394	8.3	1.5	0
666	8	305	351	6.72	1.39	0
666	9	132	263	6.92	1.95	0
667	0	382	23	6.59	6.09	0
667	1	170	370	8.01	2.41	0
667	2	227	293	7.1	4.78	0
667	3	278	177	7.38	1.04	0
667	4	323	224	7.28	3.65	0
667	5	131	290	9.21	5.94	0
667	6	472	302	5.05	1.49	0
667	7	499	402	8.3	1.5	0
667	8	305	351	6.72	1.39	0
667	9	129	269	6.92	1.95	0
668	0	388	22	6.59	6.09	0
668	1	164	376	8.01	2.41	0
668	2	228	286	7.1	4.78	0
668	3	282	183	7.38	1.04	0
668	4	317	221	7.28	3.65	0
668	5	140	287	9.21	5.94	0
668	6	472	307	5.05	1.49	0
668	7	499	403	8.3	1.5	0
668	8	305	351	6.72	1.39	0
668	9	127	276	6.92	1.95	0
669	0	395	21	6.59	6.09	0
669	1	158	381	8.01	2.41	0
669	2	228	279	7.1	4.78	0
669	3	285	189	7.38	1.04	0
669	4	310	217	7.28	3.65	0
669	5	149	284	9.21	5.94	0
669	6	473	312	5.05	1.49	0
669	7	499	403	8.3	1.5	0
669	8	305	351	6.72	1.39	0
669	9	125	281	6.92	1.95	0
670	0	401	20	6.59	6.09	0
670	1	152	386	8.01	2.41	0
670	2	229	272	7.1	4.78	0
670	3	288	194	7.38	1.04	0
670	4	304	214	7.28	3.65	0
670	5	157	281	9.21	5.94	0
670	6	473	317	5.05	1.49	0
670	7	499	403	8.3	1.5	0
670	8	305	351	6.72	1.39	0
670	9	125	281	6.92	1.95	0
671	0	408	18	6.59	6.09	0
671	1	146	392	8.01	2.41	0
671	2	229	265	7.1	4.78	0
671	3	288	194	7.38	1.04	0
671	4	298	210	7.28	3.65	0
671	5	166	278	9.21	5.94	0
671	6	473	322	5.05	1.49	0
671	7	499	403	8.3	1.5	0
671	8	305	351	6.72	1.39	0
671	9	125	281	6.92	1.95	0
672	0	411	18	6.59	6.09	0
672	1	140	397	8.01	2.41	0
672	2	230	258	7.1	4.78	0
672	3	288	194	7.38	1.04	0
672	4	291	207	7.28	3.65	0
672	5	175	275	9.21	5.94	0
672	6	474	327	5.05	1.49	0
672	7	499	403	8.3	1.5	0
672	8	305	351	6.72	1.39	0
672	9	125	281	6.92	1.95	0
673	0	411	18	6.59	6.09	0
673	1	134	403	8.01	2.41	0
673	2	230	251	7.1	4.78	0
673	3	288	194	7.38	1.04	0
673	4	285	203	7.28	3.65	0
673	5	183	272	9.21	5.94	0
673	6	474	332	5.05	1.49	0
673	7	499	403	8.3	1.5	0
673	8	301	344	7.93	4.13	0
673	9	131	278	6.31	5.86	0
674	0	411	18	6.59	6.09	0
674	1	128	408	8.01	2.41	0
674	2	230	244	7.1	4.78	0
674	3	288	194	7.38	1.04	0
674	4	278	200	7.28	3.65	0
674	5	192	268	9.21	5.94	0
674	6	475	337	5.05	1.49	0
674	7	499	403	8.3	1.5	0
674	8	296	338	7.93	4.13	0
674	9	136	275	6.31	5.86	0
675	0	411	18	6.59	6.09	0
675	1	122	413	8.01	2.41	0
675	2	231	237	7.1	4.78	0
675	3	285	200	6.17	2.09	0
675	4	272	196	7.28	3.65	0
675	5	201	265	9.21	5.94	0
675	6	475	342	5.05	1.49	0
675	7	499	403	8.3	1.5	0
675	8	292	331	7.93	4.13	0
675	9	142	273	6.31	5.86	0
676	0	411	18	6.59	6.09	0
676	1	116	419	8.01	2.41	0
676	2	231	230	7.1	4.78	0
676	3	282	205	6.17	2.09	0
676	4	266	193	7.28	3.65	0
676	5	209	262	9.21	5.94	0
676	6	475	347	5.05	1.49	0
676	7	499	403	8.3	1.5	0
676	8	287	325	7.93	4.13	0
676	9	148	270	6.31	5.86	0
677	0	414	22	5.4	1.05	0
677	1	111	423	8.01	2.41	0
677	2	232	222	7.1	4.78	0
677	3	279	210	6.17	2.09	0
677	4	259	189	7.28	3.65	0
677	5	218	259	9.21	5.94	0
677	6	476	352	5.05	1.49	0
677	7	494	401	5.4	3.4	0
677	8	283	318	7.93	4.13	0
677	9	154	268	6.31	5.86	0
678	0	417	27	5.4	1.05	0
678	1	111	423	8.01	2.41	0
678	2	232	215	7.1	4.78	0
678	3	276	216	6.17	2.09	0
678	4	253	186	7.28	3.65	0
678	5	227	256	9.21	5.94	0
678	6	476	357	5.05	1.49	0
678	7	489	400	5.4	3.4	0
678	8	279	311	7.93	4.13	0
678	9	159	265	6.31	5.86	0
679	0	420	32	5.4	1.05	0
679	1	111	423	8.01	2.41	0
679	2	233	208	7.1	4.78	0
679	3	273	221	6.17	2.09	0
679	4	247	182	7.28	3.65	0
679	5	235	253	9.21	5.94	0
679	6	477	362	5.05	1.49	0
679	7	484	399	5.4	3.4	0
679	8	274	305	7.93	4.13	0
679	9	165	263	6.31	5.86	0
680	0	422	36	5.4	1.05	0
680	1	111	423	8.01	2.41	0
680	2	233	201	7.1	4.78	0
680	3	270	226	6.17	2.09	0
680	4	240	179	7.28	3.65	0
680	5	244	250	9.21	5.94	0
680	6	477	367	5.05	1.49	0
680	7	478	397	5.4	3.4	0
680	8	270	298	7.93	4.13	0
680	9	171	260	6.31	5.86	0
681	0	425	41	5.4	1.05	0
681	1	111	423	8.01	2.41	0
681	2	234	194	7.1	4.78	0
681	3	267	232	6.17	2.09	0
681	4	234	175	7.28	3.65	0
681	5	253	247	9.21	5.94	0
681	6	477	372	5.05	1.49	0
681	7	473	396	5.4	3.4	0
681	8	266	292	7.93	4.13	0
681	9	177	257	6.31	5.86	0
682	0	428	46	5.4	1.05	0
682	1	115	419	5.73	5.49	0
682	2	234	187	7.1	4.78	0
682	3	264	237	6.17	2.09	0
682	4	227	172	7.28	3.65	0
682	5	261	243	9.21	5.94	0
682	6	478	377	5.05	1.49	0
682	7	468	394	5.4	3.4	0
682	8	261	285	7.93	4.13	0
682	9	182	255	6.31	5.86	0
683	0	430	50	5.4	1.05	0
683	1	119	415	5.73	5.49	0
683	2	235	180	7.1	4.78	0
683	3	261	243	6.17	2.09	0
683	4	221	168	7.28	3.65	0
683	5	270	240	9.21	5.94	0
683	6	478	383	5.05	1.49	0
683	7	463	393	5.4	3.4	0
683	8	257	278	7.93	4.13	0
683	9	188	252	6.31	5.86	0
684	0	433	55	5.4	1.05	0
684	1	123	411	5.73	5.49	0
684	2	235	173	7.1	4.78	0
684	3	258	248	6.17	2.09	0
684	4	215	165	7.28	3.65	0
684	5	279	237	9.21	5.94	0
684	6	479	388	5.05	1.49	0
684	7	458	392	5.4	3.4	0
684	8	252	272	7.93	4.13	0
684	9	194	250	6.31	5.86	0
685	0	436	60	5.4	1.05	0
685	1	127	407	5.73	5.49	0
685	2	236	166	7.1	4.78	0
685	3	255	253	6.17	2.09	0
685	4	208	161	7.28	3.65	0
685	5	287	234	9.21	5.94	0
685	6	479	393	5.05	1.49	0
685	7	452	390	5.4	3.4	0
685	8	248	265	7.93	4.13	0
685	9	200	247	6.31	5.86	0
686	0	438	64	5.4	1.05	0
686	1	131	403	5.73	5.49	0
686	2	236	159	7.1	4.78	0
686	3	252	259	6.17	2.09	0
686	4	202	158	7.28	3.65	0
686	5	296	231	9.21	5.94	0
686	6	479	398	5.05	1.49	0
686	7	447	389	5.4	3.4	0
686	8	244	259	7.93	4.13	0
686	9	205	245	6.31	5.86	0
687	0	441	69	5.4	1.05	0
687	1	135	399	5.73	5.49	0
687	2	237	152	7.1	4.78	0
687	3	249	264	6.17	2.09	0
687	4	196	154	7.28	3.65	0
687	5	305	228	9.21	5.94	0
687	6	480	403	5.05	1.49	0
687	7	442	387	5.4	3.4	0
687	8	239	252	7.93	4.13	0
687	9	211	242	6.31	5.86	0
688	0	444	74	5.4	1.05	0
688	1	139	395	5.73	5.49	0
688	2	237	145	7.1	4.78	0
688	3	246	269	6.17	2.09	0
688	4	189	151	7.28	3.65	0
688	5	313	225	9.21	5.94	0
688	6	480	408	5.05	1.49	0
688	7	437	386	5.4	3.4	0
688	8	235	245	7.93	4.13	0
688	9	217	239	6.31	5.86	0
689	0	447	78	5.4	1.05	0
689	1	143	391	5.73	5.49	0
689	2	238	137	7.1	4.78	0
689	3	243	275	6.17	2.09	0
689	4	183	147	7.28	3.65	0
689	5	322	222	9.21	5.94	0
689	6	480	409	5.05	1.49	0
689	7	432	385	5.4	3.4	0
689	8	231	239	7.93	4.13	0
689	9	223	237	6.31	5.86	0
690	0	449	83	5.4	1.05	0
690	1	147	386	5.73	5.49	0
690	2	238	130	7.1	4.78	0
690	3	239	280	6.17	2.09	0
690	4	176	144	7.28	3.65	0
690	5	331	218	9.21	5.94	0
690	6	480	409	5.05	1.49	0
690	7	426	383	5.4	3.4	0
690	8	226	232	7.93	4.13	0
690	9	228	234	6.31	5.86	0
691	0	452	88	5.4	1.05	0
691	1	151	382	5.73	5.49	0
691	2	239	126	7.1	4.78	0
691	3	236	285	6.17	2.09	0
691	4	170	140	7.28	3.65	0
691	5	339	215	9.21	5.94	0
691	6	480	409	5.05	1.49	0
691	7	421	382	5.4	3.4	0
691	8	222	225	7.93	4.13	0
691	9	234	232	6.31	5.86	0
692	0	455	92	5.4	1.05	0
692	1	155	378	5.73	5.49	0
692	2	239	126	7.1	4.78	0
692	3	233	291	6.17	2.09	0
692	4	164	137	7.28	3.65	0
692	5	348	212	9.21	5.94	0
692	6	480	409	5.05	1.49	0
692	7	416	380	5.4	3.4	0
692	8	217	219	7.93	4.13	0
692	9	240	229	6.31	5.86	0
693	0	457	97	5.4	1.05	0
693	1	159	374	5.73	5.49	0
693	2	239	126	7.1	4.78	0
693	3	230	296	6.17	2.09	0
693	4	157	133	7.28	3.65	0
693	5	357	209	9.21	5.94	0
693	6	480	409	5.05	1.49	0
693	7	411	379	5.4	3.4	0
693	8	213	212	7.93	4.13	0
693	9	246	227	6.31	5.86	0
694	0	460	102	5.4	1.05	0
694	1	163	370	5.73	5.49	0
694	2	239	126	7.1	4.78	0
694	3	227	302	6.17	2.09	0
694	4	151	129	7.28	3.65	0
694	5	365	206	9.21	5.94	0
694	6	480	409	5.05	1.49	0
694	7	405	378	5.4	3.4	0
694	8	209	206	7.93	4.13	0
694	9	251	224	6.31	5.86	0
695	0	463	106	5.4	1.05	0
695	1	167	366	5.73	5.49	0
695	2	239	126	7.1	4.78	0
695	3	224	307	6.17	2.09	0
695	4	145	126	7.28	3.65	0
695	5	374	203	9.21	5.94	0
695	6	480	409	5.05	1.49	0
695	7	400	376	5.4	3.4	0
695	8	204	199	7.93	4.13	0
695	9	257	221	6.31	5.86	0
696	0	465	111	5.4	1.05	0
696	1	171	362	5.73	5.49	0
696	2	242	132	6.9	0.96	0
696	3	221	312	6.17	2.09	0
696	4	138	122	7.28	3.65	0
696	5	383	200	9.21	5.94	0
696	6	480	409	5.05	1.49	0
696	7	395	375	5.4	3.4	0
696	8	200	192	7.93	4.13	0
696	9	263	219	6.31	5.86	0
